idx	label	predict	correct	time
436	tensor([1], dtype=torch.int32)	4	0	0:03:49.686872
437	tensor([3], dtype=torch.int32)	8	0	0:03:30.232222
438	tensor([8], dtype=torch.int32)	8	1	0:03:42.098613
439	tensor([5], dtype=torch.int32)	5	1	0:03:42.563764
440	tensor([3], dtype=torch.int32)	3	1	0:03:54.308432
441	tensor([9], dtype=torch.int32)	9	1	0:03:53.501749
442	tensor([1], dtype=torch.int32)	1	1	0:03:54.121636
443	tensor([9], dtype=torch.int32)	9	1	0:03:54.569529
444	tensor([1], dtype=torch.int32)	1	1	0:03:53.012814
445	tensor([3], dtype=torch.int32)	4	0	0:03:52.378060
446	tensor([1], dtype=torch.int32)	1	1	0:03:52.638058
447	tensor([0], dtype=torch.int32)	0	1	0:03:52.305524
448	tensor([7], dtype=torch.int32)	7	1	0:03:52.476440
449	tensor([2], dtype=torch.int32)	2	1	0:03:52.572622
450	tensor([1], dtype=torch.int32)	1	1	0:03:52.136963
451	tensor([5], dtype=torch.int32)	5	1	0:03:52.488272
452	tensor([9], dtype=torch.int32)	8	0	0:03:51.893053
453	tensor([9], dtype=torch.int32)	3	0	0:03:52.318636
454	tensor([3], dtype=torch.int32)	3	1	0:03:52.155582
455	tensor([4], dtype=torch.int32)	4	1	0:03:52.950730
456	tensor([5], dtype=torch.int32)	1	0	0:03:52.560921
457	tensor([9], dtype=torch.int32)	3	0	0:03:52.444952
458	tensor([3], dtype=torch.int32)	3	1	0:03:52.837253
459	tensor([0], dtype=torch.int32)	0	1	0:03:52.584199
460	tensor([0], dtype=torch.int32)	0	1	0:03:53.011539
461	tensor([0], dtype=torch.int32)	1	0	0:03:52.435577
462	tensor([0], dtype=torch.int32)	0	1	0:03:53.004396
463	tensor([1], dtype=torch.int32)	1	1	0:03:52.522990
